Customer_ID;Age;Sex;Marital_Status;Education;Income;Customer_Rating;Persons_in_Household;Occupation;Groceries
9477;65;male;divorced;secondary;31000;fair;1;retired;pip fruit,beverages,bottled water,soda,fruit/vegetable juice,cling film/bags,shopping bags
9478;24;female;married;secondary;46000;very_good;2;blue-collar;yogurt,artif. sweetener,fruit/vegetable juice,shopping bags
9479;24;female;married;secondary;22000;very_good;5;self-employed;butter,soda,fruit/vegetable juice,bottled beer
9480;37;female;married;tertiary;23000;good;4;housemaid;tropical fruit,curd,bottled water,napkins
9481;82;male;married;primary;29000;fair;3;unknown;root vegetables,onions,other vegetables,whole milk,frozen vegetables,frozen meals,jam,instant coffee,bottled water,misc. beverages,skin care,hygiene articles,napkins
9482;53;female;divorced;secondary;30000;fair;1;entrepreneur;meat,whole milk,rolls/buns
9483;52;male;single;tertiary;16000;poor;2;blue-collar;salty snack
9484;39;male;married;primary;29000;fair;3;management;beef
9485;45;female;married;tertiary;55000;fair;4;management;fish,whole milk
9486;75;female;single;tertiary;36000;good;1;retired;root vegetables,whole milk,white bread,soda,waffles,specialty bar,hygiene articles
9487;50;male;single;secondary;28000;poor;1;self-employed;whole milk
9488;46;female;divorced;secondary;36000;very_good;1;housemaid;coffee,bottled water,chocolate marshmallow
9489;75;female;married;secondary;21000;very_good;2;retired;pastry,semi-finished bread,sugar
9490;22;female;married;primary;12000;very_good;3;unemployed;waffles
9491;42;female;divorced;secondary;39000;excellent;2;management;sausage,citrus fruit,nuts/prunes,white bread,pastry
9492;77;male;married;primary;24000;very_good;2;retired;sausage,whole milk
9493;32;female;married;primary;30000;very_good;4;housemaid;soda
9494;41;female;married;primary;50000;fair;4;housemaid;sausage,citrus fruit
9495;85;male;single;tertiary;37000;very_good;1;retired;pip fruit,canned beer,waffles
9496;51;female;single;primary;18000;good;1;housemaid;citrus fruit,pastry
9497;53;male;divorced;tertiary;9000;excellent;1;blue-collar;brown bread
9498;22;male;married;tertiary;36000;good;4;unemployed;soda,bottled beer
9499;37;female;divorced;secondary;30000;poor;1;management;rolls/buns,margarine
9500;55;male;married;secondary;30000;good;3;self-employed;citrus fruit,tropical fruit,pip fruit,onions,other vegetables,beverages,processed cheese
9501;42;male;married;secondary;26000;good;6;entrepreneur;butter,salt,margarine,sugar
9502;63;male;married;secondary;30000;very_good;3;entrepreneur;whole milk,cream cheese
9503;36;female;single;tertiary;12000;good;2;housemaid;fruit/vegetable juice,bottled beer
9504;78;female;married;primary;32000;excellent;3;retired;flower (seeds)
9505;25;male;single;secondary; ;poor;1;unemployed;chocolate
9506;78;male;single;tertiary;21000;excellent;1;retired;frozen fruits
9507;51;female;married;primary;34000;good;2;entrepreneur;beef
9508;78;female;married;tertiary; ;very_good;3;retired;root vegetables,ice cream
9509;37;male;married;secondary;39000;good;3;blue-collar;whole milk,rolls/buns
9510;77;female;single;tertiary;51000;fair;2;retired;sausage,chicken,onions,other vegetables,packaged fruit/vegetables,butter,yogurt,beverages,hard cheese,frozen vegetables,domestic eggs,white bread,bottled water,soda,fruit/vegetable juice,bottled beer,canned beer,sparkling wine,waffles,chocolate,candy,cleaner,dental care
9511;26;female;divorced;secondary;41000;fair;1;technician;whole milk,tidbits,rolls/buns,bottled beer,napkins
9512;29;male;married;secondary;30000;fair;3;blue-collar;butter,butter milk,domestic eggs
9513;28;male;single;primary;33000;good;1;unemployed;citrus fruit,other vegetables,brown bread
9514;76;male;married;primary;23000;very_good;3;retired;meat,citrus fruit,tropical fruit,berries,curd,whipped/sour cream,white bread,bottled water,long life bakery product,chocolate marshmallow,candy,dish cleaner
9515;81;female;married;primary;29000;very_good;2;retired;sausage,hamburger meat,canned beer,dishes
9516;48;female;married;secondary;45000;fair;2;housemaid;UHT-milk,frozen meals,brown bread,fruit/vegetable juice,shopping bags
9517;40;male;married;primary;37000;very_good;5;management;tropical fruit,frozen vegetables,rolls/buns,semi-finished bread,bottled beer,waffles
9518;23;female;single;secondary;30000;fair;1;housemaid;bottled water
9519;81;male;divorced;secondary;24000;good;1;retired;salty snack
9520;83;female;married;primary;40000;fair;2;retired;frankfurter,ham,tropical fruit,pip fruit,other vegetables,frozen vegetables,domestic eggs,zwieback,margarine,soda
9521;48;male;married;secondary;36000;very_good;2;blue-collar;tropical fruit,berries,yogurt,brown bread,hygiene articles
9522;72;female;married;secondary;17000;excellent;2;retired;tropical fruit,pip fruit,other vegetables,misc. beverages
9523;78;female;married;tertiary;17000;good;4;retired;sausage,whole milk,dessert,pastry,soda
9524;32;male;married;secondary;30000;very_good;2;blue-collar;frankfurter,pork,pip fruit,other vegetables,hard cheese,frozen meals,frozen dessert,pastry,semi-finished bread,sugar,soda,salty snack,specialty chocolate,specialty bar,candy,seasonal products
9525;79;female;married;secondary;32000;fair;2;retired;sausage,tropical fruit,yogurt,canned beer,long life bakery product
9526;79;female;married;primary;30000;very_good;2;retired;rolls/buns,bottled beer
9527;76;female;divorced;primary;23000;good;1;retired;hamburger meat,tropical fruit,herbs,other vegetables,whole milk,curd,ice cream,Instant food products,newspapers,shopping bags
9528;70;male;married;primary;25000;very_good;3;retired;meat
9529;45;male;divorced;secondary;12000;poor;2;entrepreneur;hamburger meat,whole milk,cream cheese,pastry,misc. beverages,fruit/vegetable juice,white wine
9530;58;female;married;secondary;45000;very_good;4;technician;ham,rolls/buns
9531;24;male;single;primary;49000;good;1;management;beef,yogurt,margarine
9532;55;male;married;tertiary;13000;good;3;blue-collar;meat
9533;37;male;single;tertiary;33000;fair;1;blue-collar;tropical fruit,rolls/buns,salt,fruit/vegetable juice,bottled beer,napkins
9534;45;female;married;tertiary;29000;good;2;management;whole milk,condensed milk,ice cream,coffee,napkins,kitchen towels,shopping bags
9535;28;female;married;secondary;43000;fair;2;entrepreneur;frankfurter,nuts/prunes,frozen meals,rolls/buns,chocolate
9536;54;female;married;primary;24000;fair;3;services;bottled water,soda,napkins
9537; ;female;married;secondary; ;fair;4;services;citrus fruit,pip fruit,berries,house keeping products
9538;23;female;single;secondary;40000;very_good;1;entrepreneur;other vegetables,oil
9539;79;male;married;primary;40000;good;2;retired;dessert,soda,cake bar,shopping bags
9540;29;female;married;secondary;25000;very_good;2;housemaid;oil,ketchup,coffee
9541;80;male;single;primary;47000;good;1;retired;bottled water
9542;57;female;married;secondary;27000;good;2;housemaid;root vegetables,other vegetables,butter,chocolate
9543;34;female;married;secondary;29000;excellent;4;blue-collar;chicken
9544;25;male;married;primary;44000;good;2;self-employed;whole milk,whipped/sour cream,sweet spreads,waffles,chewing gum
9545;65;female;married;tertiary;30000;poor;5;retired;frozen vegetables
9546;80;female;married;tertiary;30000;very_good;4;retired;tropical fruit,yogurt,rolls/buns,pastry,coffee,bottled water,newspapers
9547;51;male;married;secondary;37000;very_good;4;management;root vegetables,whole milk,frozen meals,domestic eggs,white bread,white wine
9548;60;female;married;secondary;37000;poor;3;unknown;pork
9549;71;male;divorced;tertiary;20000;good;1;retired;cream cheese,rolls/buns,fruit/vegetable juice
9550;86;female;single;tertiary; ;fair;1;retired;zwieback
9551;62;female;divorced;tertiary;43000;very_good;1;entrepreneur;chicken
9552;44;female;single;tertiary;30000;very_good;1;blue-collar;bottled water
9553; ;female;married;primary;38000;excellent;2;blue-collar;pork,curd,dessert,whipped/sour cream,flour,bottled water
9554;43;male;married;secondary;17000;excellent;3;management;sausage,tropical fruit,yogurt,frozen meals,ice cream,brown bread
9555; ;male;married;primary;29000;good;2;entrepreneur;whole milk,coffee
9556;83;male;married;primary;28000;fair;4;retired;nuts/prunes,yogurt,fruit/vegetable juice,specialty chocolate
9557;61;male;married;primary;12000;excellent;4;blue-collar;sausage,frozen vegetables,domestic eggs,bottled water,bottled beer
9558;42;female;single;primary;29000;good;1;unemployed;brandy
9559;60;female;married;secondary;39000;very_good;3;blue-collar;chicken,frozen meals,margarine,soda
9560;83;female;married;secondary;47000;very_good;5;retired;spread cheese,rolls/buns,white bread,pet care,fruit/vegetable juice,newspapers
9561;84;male;married;secondary;16000;very_good;3;retired;tropical fruit,frozen vegetables
9562;24;male;married;tertiary;25000;poor;2;blue-collar;canned beer
9563;46;female;single;primary;29000;fair;1;entrepreneur;chicken,root vegetables,whole milk,rice,oil
9564;32;male;married;primary;27000;fair;3;blue-collar;yogurt,vinegar
9565;80;male;married;tertiary;39000;very_good;2;retired;citrus fruit,whole milk,yogurt,spread cheese,brown bread,bottled beer,white wine,long life bakery product,flower (seeds)
9566;61;male;married;tertiary;30000;poor;3;unemployed;waffles,candy
9567;59;female;married;tertiary;50000;very_good;2;self-employed;chicken,cream cheese,rice
9568;62;male;married;primary;26000;excellent;2;blue-collar;chewing gum
9569;41;female;single;tertiary;30000;fair;1;self-employed;whole milk,bottled water,bottled beer
9570;50;male;divorced;secondary;22000;good;2;self-employed;bottled beer
9571;70;female;single;secondary;28000;poor;1;retired;rolls/buns,brown bread
9572;79;female;single;secondary;28000;fair;1;retired;other vegetables
9573;47;female;married;tertiary;36000;very_good;6;blue-collar;frankfurter,beef,tropical fruit,grapes,onions,other vegetables,whole milk,whipped/sour cream,cream cheese,semi-finished bread,vinegar
9574;45;male;married;secondary;34000;fair;2;unemployed;finished products,chicken,root vegetables,whole milk,butter milk,brown bread,fruit/vegetable juice
9575;28;male;single;secondary;41000;good;1;entrepreneur;sausage,pip fruit,root vegetables,cream cheese,specialty cheese,white bread,brown bread,salt,margarine,canned fish,bottled water,soda,waffles,shopping bags
9576;47;male;single;secondary;25000;excellent;1;unknown;sausage,hamburger meat,other vegetables,rolls/buns,pasta,Instant food products,shopping bags
9577;38;male;single;secondary;29000;very_good;1;blue-collar;rolls/buns
9578;29;female;married;tertiary;37000;fair;2;housemaid;root vegetables,whole milk,spread cheese,rolls/buns,coffee,newspapers
9579; ;female;single;secondary;23000;excellent;1;services;whole milk,brown bread,sugar
9580;42;male;divorced;primary;26000;good;1;blue-collar;whole milk,rolls/buns
9581;51;female;single;primary;35000;excellent;1;blue-collar;sausage,margarine,shopping bags
9582;58;female;married;secondary;32000;excellent;3;unknown;whole milk,yogurt
9583;43;female;married;primary;50000;fair;2;unemployed;pip fruit
9584;66;female;married;primary;23000;excellent;3;retired;soda,chewing gum,specialty bar
9585;29;male;married;primary;23000;very_good;2;services;sausage,ham,beef,root vegetables,UHT-milk,pet care,soda
9586;38;female;married;tertiary;17000;very_good;4;housemaid;frankfurter,canned fish,napkins,newspapers
9587;77;male;married;tertiary;22000;good;3;retired;cat food,bottled water,hygiene articles
9588;52;male;married;tertiary;27000;poor;4;management;frankfurter,ham,tropical fruit,other vegetables,whole milk,processed cheese,white bread,potato products,fruit/vegetable juice,decalcifier,shopping bags
9589;77;female;married;primary;40000;very_good;3;unknown;pork,root vegetables
9590;25;female;married;tertiary;40000;fair;4;housemaid;pork,root vegetables,processed cheese,curd cheese,margarine
9591;43;female;married;secondary;36000;very_good;4;management;canned beer,shopping bags
9592;56;female;single;tertiary;33000;good;1;housemaid;grapes,soft cheese,bottled water
9593;61;female;single;secondary;32000;excellent;1;housemaid;pork
9594;23;male;married;tertiary;23000;good;4;self-employed;beef,hamburger meat,citrus fruit,tropical fruit,root vegetables,onions,other vegetables,whole milk,curd,whipped/sour cream,flour,pudding powder
9595;21;male;single;primary;24000;fair;1;blue-collar;beef,grapes,herbs,other vegetables,whole milk,curd,whipped/sour cream,frozen vegetables,ice cream,oil,coffee,fruit/vegetable juice,chewing gum,specialty chocolate,cleaner,kitchen towels
9596;51;male;married;secondary;22000;good;4;unemployed;sausage,meat,whole milk,cream cheese,soda,cake bar,seasonal products
9597;68;male;married;secondary;36000;fair;5;retired;frankfurter,pork,UHT-milk,condensed milk
9598;42;female;married;primary;27000;very_good;3;blue-collar;tropical fruit,onions,white wine
9599;73;female;married;tertiary;49000;excellent;4;retired;frankfurter,herbs
9600;40;male;single;primary;30000;good;1;entrepreneur;pastry
9601;36;male;single;secondary;15000;good;1;self-employed;whole milk
9602;28;female;married;tertiary;28000;very_good;2;housemaid;ham,sliced cheese,white bread,canned vegetables,misc. beverages,shopping bags
9603;72;female;single;secondary;24000;good;2;retired;rolls/buns
9604;73;female;single;secondary;46000;fair;1;retired;finished products
9605;30;male;married;tertiary;30000;poor;3;blue-collar;pork,pip fruit,other vegetables,butter milk,white bread,pastry,soda,fruit/vegetable juice
9606;26;female;married;tertiary;28000;very_good;3;management;oil,soda,newspapers
9607;84;female;married;primary;29000;fair;3;retired;finished products,onions,salty snack
9608;79;female;married;tertiary;42000;fair;2;retired;frankfurter,pork,citrus fruit,whole milk,whipped/sour cream,rolls/buns,oil,sugar,soups,bottled water,bottled beer
9609;75;male;married;secondary;24000;good;3;retired;chicken,citrus fruit,onions,other vegetables,yogurt,pet care,potted plants
9610;52;male;married;secondary;16000;excellent;3;blue-collar;frozen meals,canned beer,candy
9611; ;female;married;primary;21000;fair;2;housemaid;curd,cat food
9612;49;male;divorced;secondary; ;excellent;2;blue-collar;root vegetables,whole milk,curd,rolls/buns,pastry,pasta,napkins
9613;79;male;divorced;primary;26000;fair;1;retired;beverages
9614;67;female;married;primary;36000;poor;3;retired;whole milk,specialty cheese,frozen vegetables
9615; ;female;married;tertiary;7000;good;3;services;pork,whole milk,frozen meals,rolls/buns,pastry,ready soups,waffles,chocolate,shopping bags
9616;46;male;married;tertiary;40000;poor;3;blue-collar;frozen meals,shopping bags
9617;73;male;married;primary;10000;poor;3;retired;beef,other vegetables,whole milk,yogurt,brown bread,liquor,newspapers
9618;68;male;divorced;secondary;23000;fair;1;retired;coffee
9619;54;female;married;secondary;17000;good;2;blue-collar;pork,whole milk,yogurt,tidbits,rolls/buns,pickled vegetables,bags
9620; ;female;single;secondary;44000;very_good;1;housemaid;jam,hygiene articles
9621;61;female;married;tertiary;20000;poor;3;housemaid;chocolate
9622;67;female;married;secondary;52000;excellent;2;retired;soda
9623;21;male;married;secondary;13000;good;2;entrepreneur;ham,chicken,pork,root vegetables,whole milk,whipped/sour cream,rolls/buns,sugar,soda,waffles,chocolate,specialty chocolate,chocolate marshmallow,napkins
9624;57;female;married;secondary;17000;good;4;housemaid;chewing gum,chocolate
9625;46;male;married;primary;33000;good;4;self-employed;finished products,other vegetables,butter,cream cheese,processed cheese,domestic eggs,rolls/buns,pastry,long life bakery product,candy
9626;61;male;married;tertiary;36000;very_good;4;management;soda
9627;85;male;single;primary;18000;poor;1;unknown;frankfurter,yogurt,rolls/buns
9628;65;male;divorced;primary;27000;fair;1;retired;other vegetables,whole milk,curd
9629;70;male;married;primary;34000;good;2;retired;sausage,butter,pastry,vinegar,margarine
9630;27;female;married;primary;23000;excellent;5;housemaid;pastry,soda
9631;36;male;married;primary;45000;fair;3;blue-collar;specialty bar,hygiene articles
9632;32;female;single;secondary;44000;good;1;blue-collar;butter milk,frozen dessert,soda,shopping bags
9633;40;male;single;tertiary;18000;very_good;1;entrepreneur;tropical fruit,pip fruit,yogurt
9634;84;male;married;tertiary;34000;fair;5;retired;pet care,bottled beer
9635; ;female;married;tertiary;25000;good;3;housemaid;chicken,pip fruit,soda
9636;70;male;divorced;secondary;17000;good;2;retired;other vegetables,yogurt,whipped/sour cream,frozen vegetables,rice,soda,chocolate,cling film/bags,flower (seeds)
9637;32;female;married;tertiary;31000;very_good;3;housemaid;other vegetables,packaged fruit/vegetables,yogurt,whipped/sour cream,beverages
9638; ;female;married;secondary;35000;good;2;housemaid;whole milk,instant coffee,misc. beverages,fruit/vegetable juice,chewing gum,shopping bags
9639;41;female;married;primary;28000;fair;4;housemaid;whole milk
9640;54;male;married;secondary;51000;fair;3;management;tropical fruit,whole milk,curd,dessert,pasta,cat food,fruit/vegetable juice,waffles
9641;45;female;single;tertiary;37000;poor;1;housemaid;sausage
9642;51;male;divorced;primary;23000;fair;1;entrepreneur;sausage,chicken,pip fruit,spread cheese,rolls/buns,sugar
9643;55;male;married;tertiary;14000;good;3;blue-collar;rolls/buns,canned beer,hygiene articles
9644;50;male;married;secondary;18000;fair;4;self-employed;UHT-milk,coffee
9645;32;female;married;secondary; ;good;4;entrepreneur;whole milk
9646;43;female;single;secondary;31000;good;1;self-employed;citrus fruit,whole milk,fruit/vegetable juice,white wine,chocolate
9647;26;male;married;secondary;38000;poor;4;blue-collar;white wine,shopping bags
9648;82;male;married;tertiary;30000;very_good;3;retired;curd
9649;42;male;divorced;secondary;47000;poor;1;blue-collar;bottled beer,liquor,rum
9650;50;female;married;tertiary;38000;good;4;management;root vegetables,onions,shopping bags
9651;56;male;married;tertiary;27000;very_good;4;entrepreneur;yogurt,frozen meals,coffee,bottled water,shopping bags
9652;48;male;married;secondary; ;fair;4;entrepreneur;zwieback
9653;32;male;married;tertiary;29000;fair;3;management;ham,other vegetables
9654;24;male;married;tertiary;43000;good;3;entrepreneur;citrus fruit,other vegetables,whole milk,yogurt,UHT-milk,white bread,salt,Instant food products,bottled water,nut snack,newspapers
9655;68;female;married;tertiary;39000;good;4;retired;whole milk,pastry
9656;63;female;single;primary;13000;good;1;housemaid;liqueur
9657; ;female;married;primary;23000;poor;3;blue-collar;beef,tropical fruit,other vegetables,whole milk,cream cheese,rolls/buns,mustard,bottled water,red/blush wine,dishes
9658;36;male;married;primary;24000;good;3;entrepreneur;semi-finished bread,seasonal products
9659;75;female;married;primary;31000;poor;2;retired;frankfurter,tropical fruit,whole milk,brown bread,mustard,baking powder,meat spreads,fruit/vegetable juice,shopping bags
9660;52;female;single;primary;33000;poor;1;housemaid;rolls/buns,bottled beer
9661;61;male;divorced;secondary;23000;poor;1;self-employed;frankfurter,sausage,meat,hamburger meat,other vegetables,whole milk,butter,rolls/buns,coffee,bottled water
9662;52;male;married;tertiary;32000;very_good;2;unemployed;hamburger meat,root vegetables,other vegetables,rolls/buns,roll products,pet care,newspapers
9663;40;male;single;tertiary; ;fair;1;self-employed;other vegetables,domestic eggs,brown bread,soda,liquor,shopping bags
9664;44;female;single;tertiary;22000;good;1;entrepreneur;condensed milk,frozen dessert
9665;55;male;married;primary;30000;fair;2;entrepreneur;whole milk
9666;58;male;single;tertiary;49000;good;1;blue-collar;other vegetables
9667;54;male;married;secondary;25000;fair;2;entrepreneur;butter milk,photo/film
9668;57;male;married;tertiary;35000;fair;5;management;bottled beer
9669;72;male;married;primary; ;fair;2;retired;beef,whole milk,yogurt,pastry
9670;23;female;married;primary;33000;very_good;3;blue-collar;curd,brown bread,canned fruit,shopping bags
9671;69;female;married;tertiary;7000;fair;2;unknown;bottled beer
9672;22;female;married;secondary;38000;very_good;2;entrepreneur;pastry
9673;58;female;divorced;secondary;31000;fair;1;housemaid;white wine
9674;36;male;single;primary;30000;poor;1;blue-collar;other vegetables,whole milk,curd,waffles,specialty bar,detergent,napkins
9675;32;female;divorced;primary;39000;very_good;1;unemployed;whole milk,butter,curd,processed cheese,rolls/buns,brown bread,misc. beverages,long life bakery product
9676; ;female;married;primary; ;good;3;blue-collar;ham,tropical fruit,whole milk,dessert,butter milk,brown bread,pastry,oil,cake bar,chocolate
9677;67;female;single;primary;30000;excellent;1;retired;tropical fruit,dessert,tidbits,pastry,waffles,cleaner
9678;45;female;single;tertiary; ;excellent;1;blue-collar;sausage,ham,pip fruit,whole milk,curd,butter milk,yogurt,sliced cheese
9679;71;female;married;tertiary;30000;poor;4;retired;other vegetables,domestic eggs
9680;55;female;married;primary; ;very_good;3;self-employed;sausage,ham,hard cheese,sauces
9681; ;male;married;tertiary;36000;excellent;3;entrepreneur;domestic eggs,brown bread,flour,oil,cat food,coffee,soda,candy,hygiene articles,kitchen towels
9682;85;female;single;tertiary;19000;good;2;retired;other vegetables
9683;36;male;married;primary;30000;very_good;2;blue-collar;sausage,root vegetables,dessert,pastry,flour,sugar,soda,cake bar
9684;43;female;single;primary;29000;excellent;1;blue-collar;tropical fruit,berries,onions,butter,yogurt,coffee,soda,fruit/vegetable juice,specialty bar
9685;32;female;married;secondary;24000;poor;4;management;waffles,shopping bags
9686;41;male;single;primary;20000;very_good;1;self-employed;pastry,house keeping products
9687;34;male;married;primary;32000;poor;3;entrepreneur;pork,processed cheese,bottled beer
9688;36;male;divorced;secondary;27000;very_good;1;entrepreneur;waffles,detergent
9689;62;female;divorced;tertiary;27000;very_good;1;management;pip fruit,other vegetables,coffee
9690;45;male;married;primary;30000;fair;3;management;rolls/buns
9691;24;male;divorced;tertiary;14000;fair;1;blue-collar;yogurt,domestic eggs,pastry
9692;72;female;divorced;secondary;40000;fair;2;retired;frankfurter,yogurt,UHT-milk,pastry,potato products,vinegar,artif. sweetener,cat food,coffee,bottled water
9693;72;male;married;secondary;34000;good;4;retired;cream,cake bar
9694;52;female;married;secondary;46000;good;2;housemaid;yogurt,rolls/buns,chewing gum
9695;53;male;married;secondary;41000;poor;3;blue-collar;instant coffee
9696;45;female;married;primary;18000;good;3;housemaid;berries
9697;58;male;single;tertiary;30000;good;1;entrepreneur;dessert,cream cheese,waffles
9698;41;male;single;secondary;16000;good;1;entrepreneur;whole milk,ice cream,shopping bags
9699;74;male;married;primary;30000;good;2;retired;whole milk
9700;78;female;married;primary;49000;fair;3;retired;brown bread,vinegar
9701;63;male;single;tertiary;27000;very_good;1;blue-collar;sausage,citrus fruit,whole milk
9702;47;male;married;tertiary;38000;fair;4;entrepreneur;onions,packaged fruit/vegetables,whole milk,sliced cheese,domestic eggs,brown bread,ketchup,meat spreads,newspapers,flower (seeds)
9703;85;male;single;primary;30000;poor;2;retired;hygiene articles
9704;43;female;single;primary; ;poor;1;management;whole milk
9705;65;female;married;secondary;33000;good;3;retired;other vegetables,rolls/buns
9706;70;male;married;secondary;32000;very_good;4;retired;tropical fruit,canned vegetables,bottled beer,specialty chocolate
9707;78;male;married;tertiary;29000;very_good;2;retired;salty snack
9708;64;male;divorced;tertiary; ;excellent;2;management;whole milk,margarine
9709;68;female;married;secondary;42000;poor;4;retired;yogurt,brown bread,coffee
9710;52;male;single;secondary;13000;good;1;blue-collar;pork,yogurt,coffee
9711;68;male;married;secondary;30000;very_good;2;retired;bottled water,bottled beer
9712;54;male;married;primary;36000;very_good;2;unknown;whole milk
9713;65;male;single;tertiary;16000;good;1;retired;salty snack
9714; ;female;married;secondary;43000;very_good;3;housemaid;bottled beer,seasonal products
9715;29;female;married;secondary;30000;excellent;3;housemaid;ham,whole milk,butter,curd,dessert,butter milk,yogurt,soft cheese,brown bread,pastry,fruit/vegetable juice,chocolate,shopping bags
9716;47;male;single;tertiary;24000;good;2;entrepreneur;ice cream,pastry,soda,salty snack
9717;40;male;single;secondary; ;good;1;blue-collar;chocolate marshmallow,candy
9718;35;female;married;secondary;36000;good;4;unemployed;pip fruit,other vegetables,yogurt,frozen meals,pastry,waffles,specialty bar
9719;70;female;married;secondary;30000;poor;3;retired;whole milk,bottled water,rum,chewing gum
9720;25;female;married;tertiary; ;poor;2;housemaid;yogurt
9721;40;female;married;secondary;30000;very_good;3;housemaid;yogurt
9722;52;female;married;tertiary;44000;poor;2;self-employed;hygiene articles,napkins
9723;61;female;single;primary;32000;good;1;blue-collar;UHT-milk,coffee,canned beer,specialty chocolate,candy
9724;75;female;single;secondary;33000;good;1;retired;root vegetables,herbs,other vegetables,napkins,flower (seeds)
9725;60;male;single;tertiary;25000;very_good;2;blue-collar;chocolate
9726;59;female;married;tertiary;28000;poor;3;housemaid;sausage,root vegetables,other vegetables,whole milk,yogurt,beverages,brown bread,fruit/vegetable juice
9727;61;female;married;secondary;31000;good;2;management;tropical fruit,whole milk,butter,bottled water,hygiene articles,napkins
9728; ;female;single;primary;30000;good;1;blue-collar;finished products,yogurt,pasta
9729;50;male;divorced;primary;21000;poor;2;entrepreneur;tropical fruit,long life bakery product,chocolate
9730;66;male;married;tertiary;34000;excellent;3;retired;ham,chicken,other vegetables,whole milk,frozen vegetables,specialty chocolate
9731;57;female;married;secondary;22000;poor;4;blue-collar;root vegetables,rolls/buns,white bread,pastry,oil,Instant food products,napkins
9732;33;female;married;primary;30000;excellent;6;housemaid;newspapers
9733;69;female;single;primary;30000;good;1;retired;pork,hamburger meat,tropical fruit,whole milk,margarine,canned vegetables,shopping bags
9734;85;male;married;tertiary;25000;good;2;retired;coffee,photo/film
9735;42;female;married;primary; ;good;4;self-employed;citrus fruit,pip fruit,root vegetables,whole milk,butter,whipped/sour cream,salt,tea,bottled water,chocolate
9736;37;male;married;tertiary;44000;fair;4;entrepreneur;bottled beer,liquor (appetizer),dental care,newspapers
9737;23;male;married;secondary;30000;poor;3;self-employed;frankfurter,rolls/buns,fruit/vegetable juice
9738;49;male;single;secondary;32000;fair;1;unemployed;rolls/buns
9739;63;male;single;primary;32000;excellent;1;management;frankfurter,soda
9740;22;female;single;primary;31000;very_good;1;housemaid;chicken
9741;59;female;married;secondary;30000;very_good;3;unknown;pip fruit,whole milk,yogurt,soft cheese,sliced cheese,cream cheese,margarine,bottled water,fruit/vegetable juice,rum,cling film/bags
9742;67;female;single;primary; ;fair;1;retired;citrus fruit,tropical fruit,oil
9743;56;male;married;primary;9000;fair;3;entrepreneur;root vegetables,other vegetables,pastry,pickled vegetables
9744;38;female;married;tertiary;12000;good;2;blue-collar;other vegetables,rolls/buns,soda,chocolate
9745;26;female;married;primary;30000;fair;4;blue-collar;frankfurter,citrus fruit,other vegetables,whole milk,condensed milk,rolls/buns,white bread,coffee,fruit/vegetable juice,bottled beer,brandy
9746;45;female;married;tertiary;43000;poor;3;unemployed;meat,specialty chocolate
9747;60;female;single;tertiary;42000;good;1;entrepreneur;whole milk,brown bread,flower (seeds)
9748;51;male;married;primary;18000;good;3;entrepreneur;rolls/buns,pastry,soda
9749;72;male;married;tertiary;38000;very_good;3;unknown;soda,waffles
9750;84;female;married;primary;34000;very_good;2;retired;sliced cheese
9751;56;female;married;primary;29000;poor;3;housemaid;sausage,root vegetables,chocolate
9752;77;male;single;primary;36000;fair;1;retired;root vegetables,herbs,yogurt,whipped/sour cream,UHT-milk,frozen vegetables,long life bakery product
9753;38;male;married;tertiary;40000;fair;2;unemployed;hamburger meat,onions,whole milk,rolls/buns,pasta
9754;53;female;single;tertiary;42000;good;1;housemaid;tropical fruit,whole milk,whipped/sour cream,sliced cheese,domestic eggs,rolls/buns,margarine,bottled water,fruit/vegetable juice
9755;36;female;single;secondary;47000;good;2;entrepreneur;bottled beer
9756; ;male;divorced;primary;43000;good;1;self-employed;sausage,domestic eggs,rolls/buns,brown bread
9757;29;female;married;secondary;27000;good;4;management;condensed milk,rolls/buns,coffee,newspapers
9758;82;male;married;secondary;35000;poor;3;retired;whole milk,beverages,pastry,newspapers
9759;58;male;married;tertiary;38000;fair;5;management;chicken
9760;46;female;divorced;tertiary;34000;very_good;1;entrepreneur;whole milk
9761;44;male;married;primary;26000;fair;2;entrepreneur;beef,whole milk,rolls/buns,canned vegetables,fruit/vegetable juice,waffles,chocolate,newspapers
9762;48;female;single;primary;36000;very_good;2;housemaid;root vegetables
9763;22;female;married;secondary;20000;fair;3;self-employed;chicken,citrus fruit,softener
9764;44;male;single;tertiary;31000;good;1;management;pork
9765;38;male;married;primary;20000;fair;3;management;frozen vegetables,frozen meals,shopping bags
9766;64;male;married;secondary;23000;very_good;3;blue-collar;whole milk,rolls/buns,specialty bar
9767;73;female;married;secondary;27000;very_good;3;retired;hamburger meat,other vegetables,yogurt,brown bread,pastry,cat food,abrasive cleaner,dishes
9768;72;male;married;primary;23000;very_good;5;retired;frankfurter,tropical fruit,other vegetables,whole milk,soft cheese,curd cheese,cat food,hygiene articles,shopping bags
9769;58;female;single;tertiary;38000;very_good;1;self-employed;tropical fruit,pip fruit,root vegetables,yogurt,whipped/sour cream,cream cheese,bottled water,dental care,newspapers
9770;82;female;married;primary;12000;poor;3;retired;soda
9771;29;male;single;secondary;26000;excellent;1;entrepreneur;yogurt,pastry
